92  46  0 0 0.00518476483698462 0 2.97879425405631e-05 0.00017865277861858 0 0.000294801868802371 -0.000319278874954535 0.00535952253629152 0 -9.85403808268944e-05 -0.000239177051872027 -0.000353881875243156 -0.00258770617806663 0 -0.000357229089409778 -8.3898964356014e-05 -0.00114957284334751 0.000270284543621944 -0.00138155070324842 0 0.000201475493537041 0.00019261620642489 0.00021688981283918 -0.000219239675922076 -0.000151535447854769 -0.00048006122353239 0 -0.000222184486136982 -0.000102317314825398 -0.000320202093522752 0.000127102240864411 -0.000246318618713453 -0.00186001834410122 0.00174918125385298 0 0.000175841210687502 -0.000320536850749788 0.000172076564367395 9.3928381826594e-07 -0.000160799879720183 -0.000830810805359807 0.00052548529601562 0.000319337908733603  0 0 0.00249824312363729 0 -0.000184329644202819 -4.73707857272369e-05 0 0.000117155546492371 -0.000226012192819859 0.00278551010190849 0 2.777185181176e-05 -0.000173102435851021 -0.000277233164817006 -0.00267712552228863 0 -0.000450079729632639 6.12935046778862e-05 -0.00162106985329858 0.000315769224735165 0.00109763907943946 0 0.000204414717846561 2.24436351556205e-05 -4.04898752242508e-05 -0.000174157671719572 0.000163432537303029 -0.000683012809276216 0 -0.000286316691020697 1.81105860684194e-06 -0.000104552608032701 0.000133823817727308 -0.000339840380279431 -0.0014064068076437 0.00365523565943193 0 0.000115067517454316 -0.000166309906833822 7.71245985960904e-05 0.000146255789733047 -7.41804648100919e-05 -0.0007494580090917 -0.000118086236716101 0.00123119062062897
93  46.5  0 0 -0.00452379666841443 0 -0.000366964768525285 -0.000388287273267009 0 -0.000258959903988239 0.000368247224857064 -0.00431650444085063 0 0.000259714991361506 -6.32324399146829e-05 -0.000429077967041692 -0.00292203827779994 0 -0.000562816262150502 0.000495013147842366 -0.00109813486772237 0.000262663600494718 0.00669871113035845 0 -1.11904238456888e-06 -0.000268101699784969 -0.000584161112352123 -0.000379690270559676 0.000971110729536696 -0.000501758822695233 0 -0.000153126798714459 0.0002350777196215 0.000272482059008291 -0.000320695296151362 -0.000603520697905381 -0.000424542963802365 -0.00112179966573316 0 -0.000356955175093778 -0.000184796797092074 -0.000396659694054326 0.000177052124463693 -1.89824873646457e-05 0.00070772686352836 -0.00273764534131173 0.00163471801189761  0 0 -0.00218444521348175 0 -0.000309416229108695 -0.000276772931388255 0 -0.000137815108017941 0.000166229757875707 -0.00194390241934131 0 0.000163814902055919 -8.23310766259143e-05 -0.000489717941615969 -0.00282828850865368 0 -0.000522543481709894 0.00035409729751342 -0.00125806845409985 0.000427313097708352 0.00483389798376275 0 6.55372771953434e-05 -0.000170366257662675 -0.000400650026140217 -0.000290781347056601 0.00073942992466828 -0.000539759164754683 0 -0.000195304130229334 0.000161919803618767 0.000141824999674178 -0.000175981640976373 -0.000480723003519165 -0.00076353774435497 0.000449270228754972 0 -0.000189946419342559 -0.000173331258970247 -0.000259108051364721 0.000181431014710659 -8.16063629170583e-05 0.00034340404965249 -0.00195491315505861 0.00166800288965904
94  47  0 0 -0.00190812857436144 0 -9.58030670328294e-05 -0.000136593379591343 0 -0.000127188112902842 0.000298288535992312 -0.00173642060771517 0 0.000125844739751018 -0.000103357205243404 -0.000508234261931856 -0.00422253281720947 0 -0.00044361705365126 0.000276910278688108 -0.000742201349036962 5.31980799861446e-05 0.00444001826372051 0 7.62275801371722e-05 0.0001406474628008 -0.000294388274547513 -0.000178857999848917 0.000756799136732251 5.16308259190573e-07 0 -0.000206019433683158 -0.00015314022970272 -1.82656192587244e-06 -0.000259368286720533 -0.000389145918931992 -0.00064160785558585 -0.0032970025586251 0 0.000114813543912738 0.000469562899783787 -0.00025096983093696 0.000526994591763775 -0.000304917103463173 0.00081716687049565 -0.00144658373984125 0.0032613077710818  0 0 -0.00199487698689715 0 -0.000169733745535246 -0.000194007547516334 0 -0.00013990673538832 0.000238725413053743 -0.00176660924805948 0 0.000126213252170186 -8.32999903016604e-05 -0.000569774502414016 -0.00375065456895575 0 -0.000461527294040967 0.000298355056750527 -0.000903528380439373 0.000309703313330676 0.00459134501769785 0 7.82405126133711e-05 3.5534223307908e-05 -0.000337336540768414 -0.000217823833007924 0.000774883878944655 -0.000156339858702049 0 -0.000203678167859408 -3.84161393736809e-05 5.58898250231038e-05 -0.000161965017452976 -0.000377926043307086 -0.000655152816996303 -0.00216496730786301 0 3.04075926980795e-05 0.000247928976392136 -0.000292707458251591 0.000403369970905581 -0.000360088744531471 0.000928405224022321 -0.0019866235379074 0.00289814638938935
95  47.5  0 0 -0.00182531806098971 0 2.08275493895299e-05 -5.79358015515376e-05 0 -0.000110001223301617 0.000396593741746022 -0.00161176808404267 0 0.000101962358196829 -2.72764746061398e-05 -0.000683261730530385 -0.00707181219958023 0 -0.000363935990804711 0.000303971923324095 -0.000558881789832046 -0.000285781344654243 0.0043311013594166 0 2.66428123234026e-05 0.000250510942359517 -0.000276422750314634 -0.00030718182141866 0.000728839442950734 0.000123810812072436 0 -9.91794534886774e-05 -0.00019358927290172 -8.01525843739367e-05 -0.000268183612049286 -0.000288496514191209 -0.000322015782944471 -0.00357979765377827 0 -7.12332977552424e-05 0.000393852314965709 -0.000249469779971187 0.000567310408256561 -0.000386749982041038 0.00170521787972412 -0.00323314301143488 0.00352822871457929  0 0 -0.00188228718892171 0 -4.40750227904207e-05 -0.000105375604156292 0 -0.000120784989055349 0.000350978976674143 -0.00162954006959131 0 9.83640366004791e-05 -1.95545444854244e-05 -0.000737867080602267 -0.00596377362731312 0 -0.000390993335426313 0.000296625741340083 -0.000659679354672643 0.000147420783251956 0.0044637894498395 0 5.06720031514539e-05 0.000174517963959472 -0.000299401863774755 -0.000275154045594235 0.000756954855398091 2.18008609114363e-05 0 -0.000135437309699546 -0.000120148289065108 -2.82691246002712e-05 -0.000175420457538874 -0.000246139261875458 -0.000342005167870575 -0.00330365872666672 0 -3.97984794699965e-05 0.000306745409465117 -0.000205302085900381 0.000580609257765574 -0.000417222451986377 0.00161461323576374 -0.00287299852844302 0.00363973534939671
96  48  0 0 -0.00173477133123989 0 0.000112995661234095 2.2477372907597e-05 0 -9.43289249789665e-05 0.000448731100910366 -0.00139992478964643 0 6.61644525019998e-05 2.90481709623197e-05 -0.00092406589630964 -0.0122849162369576 0 -0.000269156891774958 0.000104260518074739 -0.00037484951296388 -0.000756191045092545 0.00426162993595631 0 -4.44633346002214e-05 0.000391531216904486 -0.00021948302355879 -0.000506874786944358 0.00085203392639295 0.000478366550258489 0 -2.77790401191629e-05 -0.000254720673458259 -0.000148432035022901 -0.00023378471428119 -0.000284897674107004 -0.000121923262731378 -0.00331637052737833 0 -6.00412703827543e-05 0.000417357845662209 -0.000239222772885807 0.00023290477183942 0.000210792968693546 0.00182771875534236 -0.00370704527597656 0.00137251519793373  0 0 -0.00173510776707589 0 4.41336159576161e-05 -4.2544704591148e-05 0 -0.000130334134140234 0.000380372184202709 -0.00128670079730628 0 4.63511924578804e-05 3.35742312355553e-05 -0.000955495175168362 -0.0100461777375896 0 -0.000264517099588133 0.000262742904149517 -0.000503482106714365 -8.67252440987923e-05 0.00454371025733408 0 4.9919992865128e-05 0.000326925993433779 -0.000459564760882252 -0.00113615440589061 0.000443391802171969 9.25649903025304e-05 0 -0.000119772020868275 -0.000226474621773158 -4.21307897010775e-05 1.01316906574244e-05 -7.75439782296313e-05 6.10846413213235e-05 -0.00408146297840636 0 0.000105102501182473 0.000471388468431094 -0.00068411281975796 -0.00114394439378912 -0.00111888114449736 0.000960960299709828 0.000794178338069284 0.000481394973552037
97  48.5  0 0 -0.00165811133940331 0 0.000182487418077919 8.57263657798809e-05 0 -0.000110394826638582 0.000391723546509389 -0.000992703767925399 0 5.55072163741072e-05 0.000289627035717899 -0.00129404861284754 -0.0160947522952915 0 -0.000188241661812466 0.000296569437465486 -0.000340774066497005 -0.00178913759075424 0.00386442827046534 0 7.52775611651325e-06 0.000679806667213139 -0.000206514375259805 -0.000527217704937227 0.000550275748866672 0.000570043174874641 0 -2.0603482365327e-05 -0.000231346637897534 -0.000228127181702497 -0.00034390202436495 -0.000265127009442716 0.000212255736088997 -0.00281799552841002 0 -6.61558552670431e-05 0.00045361516576365 -0.000300227664352834 7.62452963604343e-05 -0.000651380737565604 0.000988649092512587 -0.00399200726040481 0.00338008833034171  0 0 -0.00169862000587559 0 0.000137372667128253 4.30527640556695e-05 0 -0.000112864209517295 0.000362903379281325 -0.000977852010208012 0 4.60861928916882e-05 0.000264485029971355 -0.00132409872962483 -0.0141712040216301 0 -0.00021555566534846 0.00025049883881869 -0.000375112360194704 -0.000807252332239693 0.00427632635191841 0 1.61980801302116e-05 0.000546959797969645 -0.000204351081886077 -0.00039335842778074 0.000712094360588259 0.000499775673724047 0 -4.20921032262239e-05 -0.000196121175462083 -0.000204254579866961 -0.000355973449119909 -0.000223837737286706 0.000119833732509522 -0.0030762209843974 0 -4.36077919647123e-05 0.000403803950150874 -0.000239127223362867 8.37275808380475e-05 -0.000431760474444069 0.00126234916598039 -0.0035978358118585 0.00323704037585449
98  49  0 0 -0.00155842313786632 0 0.000240068188680667 0.000193030549046276 0 -0.000145229112119936 0.000364003415705603 -0.000607253246513367 0 3.44233858878242e-05 0.000415483060556043 -0.00143787062999687 -0.0101091152152421 0 -5.84735593763435e-05 8.67586515763029e-05 -0.00021679844860294 -0.00245655664787689 0.00357094527757587 0 1.00529123601124e-05 0.000160500158242643 -8.60313157605538e-05 -0.000667387383283718 0.000700534109272748 4.91457113302728e-06 0 -6.98248556716703e-05 0.000465326500969121 -0.000247643595016343 -3.8745124937108e-05 -9.17928718428928e-05 0.00172679324042239 -0.00508144232741976 0 9.87639890975904e-05 -0.000726114380684839 -0.000101332049890721 0.000337915901807172 -0.000100984079096841 0.000270233728002376 0.00251572206410731 0.00540336327316645  0 0 -0.00158311677406188 0 0.000198433475907972 0.000150909938119294 0 -0.000158898407667964 0.000374239681009467 -0.000497225148149065 0 2.72670985267136e-05 0.000442263334967454 -0.00137476482542536 -0.0113584029445812 0 -7.45941748690376e-05 0.000191767477907473 -0.000251140812170274 -0.00172800840891935 0.00432039903787306 0 0.000201238026425824 -1.34391633648875e-05 -0.000788380478717875 -0.00270730476422722 -0.0009592416729622 -0.00108006841945957 0 -0.000199494344825966 0.000570570382021886 0.000371104313082899 0.0018975178012401 0.00150593217054094 0.00257841794548004 -0.0200199782705896 0 0.000318235468301138 0.00022333081653617 -0.000427352835043312 -0.00124973685802066 0.000500731063611034 0.00407732013959438 0.00424392886731882 0.00334070195780298
99  49.5  0 0 -0.00146448048283223 0 0.000287315946915358 0.000213213860186072 0 -0.000152848655245291 0.000141636016752968 -0.000326616664171883 0 8.67939560517522e-05 0.000437949903636862 -0.00141417217689948 -0.00447282706518325 0 8.77529400259215e-05 7.33322965788513e-05 -7.63382966816547e-05 -0.00261756107978819 0.00350539015815758 0 -0.000100448060292639 0.00121341157806996 -8.7031079826528e-05 -0.000370174836389247 8.80911562938271e-05 7.52983013445407e-05 0 4.91632736399281e-06 -0.000101150999615998 -0.000254475662451549 -0.000171024054351685 -0.000196067964324609 0.000642266732016446 -0.0033262794760522 0 0.000155279518503791 0.000569549261348022 6.59596436430619e-05 0.000277792082582313 -2.30858594664529e-06 0.000457660700224687 0.00056867662796436 0.0337778207075828  0 0 -0.0015013229315965 0 0.000258503894705565 0.000184876366920904 0 -0.000149868361932423 0.000187131008324347 -0.000375024833832904 0 6.79044487743594e-05 0.000423181016207117 -0.00142524617864519 -0.00689520342279759 0 2.62114104235486e-05 8.416261171749e-05 -0.000115003191531267 -0.00222264288498 0.00377331816439005 0 -5.06994304938106e-05 0.000892364923622353 -8.38632313389231e-05 -0.000427924507585672 0.000328302843533472 9.11552224768366e-05 0 1.34332362274892e-05 0.000120497184199349 -0.000243879211701528 -9.05480019136593e-05 -0.000202890587782305 0.000960703379701063 -0.00353411609832724 0 0.00013247955967503 0.000239209023596556 8.0402102584568e-05 0.000322583092520982 -4.7156407604676e-05 0.000246430214764276 0.00152529960551897 0.0241199482619045
100  50  0 0 -0.00137566974587141 0 0.000305370436189868 0.000298889837049671 0 -0.000185817802264212 9.53420445640109e-05 -0.000308348359358929 0 4.16375534136917e-05 0.000401895716421975 -0.00125814239692645 -0.00257858378868859 0 0.000131836913559149 -0.000176824644659783 0.000243114800653964 -0.00250329747271028 0.00418647324690056 0 0.000167111397757459 0.000676519105709237 -0.000533454683699406 -0.000811308563345866 -0.00104976545205936 0.000554037034546124 0 0.000352011626101446 0.000748619730456934 0.000384733259342421 -0.00164134688524848 0.00476504058444949 0.00790986094400325 -0.0848229653710853 0 -0.000378829253831709 3.59706676986896e-05 0.00110164629601524 0.00132157183217154 0.00134032048047329 -0.00330559023486432 8.85083250429039e-05 -0.0455890121527557  0 0 -0.00140097284999139 0 0.000288418778517703 0.000256322690194875 0 -0.000181266500679046 0.000120301097244666 -0.000298286800479091 0 5.78124618777809e-05 0.00038590941292842 -0.00130844082226097 -0.00410213347594986 0 0.00011227007623101 -0.000107801944838862 0.000134942379261861 -0.00239135778129471 0.00415596485653507 0 -4.8927719539664e-05 0.000528353377865111 -0.000537550941451199 -0.000113062338445748 -0.00246412778396255 -0.00281542796835014 0 0.000301391323905415 0.00105372110672928 3.67061660879765e-05 -0.00128621408314136 0.00257546053279313 0.00545934280189798 -0.0549970718482284 0 -0.000192581223443356 -3.17081073075528e-05 0.000660055361775103 0.0010397567173197 0.00046581014653738 -0.00246122366669914 -0.00896342919932751 -0.0201175553590223
101  50.5  0 0 -0.00130627511367962 0 0.000311021185636377 0.000324545458184052 0 -0.000258218904656878 -8.08375262182586e-05 -0.000263694161928976 0 0.000153550748551763 0.000438466448100107 -0.00119257277766329 -0.00202857877413954 0 0.000341098778605398 -6.81951609116203e-05 0.000286104735894566 -0.00235253572630561 0.0039205432514339 0 0.000216808218138091 -0.00020269800351726 6.36468254591715e-05 0.000205253923361518 -0.00109900664378087 -0.00221335474991073 0 -9.81408528560768e-05 0.0015401056898746 -0.000153391387154976 -0.000444651461268824 -5.48675542302152e-05 -8.03298141176184e-05 -0.0091908002649899 0 -6.87207011089206e-05 8.0889196925533e-05 0.000220451742514348 0.000493344423899931 -0.000158321560212854 -0.0008313637199259 0.00973422159683727 0.00376792528284049  0 0 -0.00134007140190698 0 0.000300366842361101 0.000296732251928499 0 -0.000239922332846345 -2.81521186662736e-05 -0.00026267127469551 0 0.000126430616018426 0.000432399488145546 -0.00122484095749943 -0.00279226618216073 0 0.00025599731556616 -6.96643897276393e-05 0.000260513294473772 -0.00233072996940298 0.0040558040517577 0 0.000173058528407859 -0.000214319063855237 -6.20521991156492e-05 7.80251066584822e-05 -0.00115171006725588 -0.0019828391814293 0 8.13540867308013e-05 0.00121804367735802 -8.42168667607788e-05 -0.00066166246411926 0.000668022344712944 0.00155096511946694 -0.0258663938915662 0 -0.000129159279797479 0.000122380304901849 0.00042443556712824 0.000583063237588012 0.000348383117191534 -0.0010615989156097 0.00506507082652673 -0.00678448266931109
102  51  0 0 -0.00122831178558082 0 0.00029769669717504 0.000393488600210093 0 -0.000353677810674926 -0.000207931705666874 -0.00025717810891094 0 0.000213339295061149 0.000476415551743195 -0.00109786874257674 -0.00167095687311782 0 0.000467092181487414 -0.000139158770516708 0.000406477164489935 -0.00219625174194478 0.00393627730746545 0 0.000245897098282621 -0.000192985544747922 0.000231829404624645 -0.000332735809753719 0.000511233102681302 0.000174886126233038 0 -1.84686918545878e-06 0.000267277077118898 3.13352750149609e-05 0.000117733616258109 -0.000122334019477696 -0.000819890561919327 0.0102287941329987 0 0.000144394519647183 0.00125039330579464 3.93705232587713e-05 -0.000101735260322659 -0.000156727598869011 0.000331509231270537 -0.00403352333391606 0.00632527109955002  0 0 -0.0012487480107062 0 0.000300360237839335 0.000359415837084168 0 -0.000324150589649641 -0.000144965575120057 -0.000238364958651838 0 0.000198250889424003 0.000448278084694686 -0.00109632140439377 -0.00210599359762493 0 0.00039121328651323 -0.000147699189387772 0.000367867919678392 -0.00222109975491801 0.00400601686464035 0 0.000221595648731853 -0.000113255666759612 0.000116005422435949 -0.000272592474183976 4.90906265129075e-05 -0.00029498047262958 0 1.28034892234892e-05 0.0005857758064494 -4.05114534140399e-06 -0.000171250038124017 0.000237372340732113 6.5484929587479e-05 -0.00164892822710299 0 6.65433925863657e-05 0.000829764100013383 0.000169688759608318 0.000129227186975529 -3.06275998547343e-05 -0.000209016056811548 -0.000424981706798448 0.00264533268847789
